ID,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79
0.0,105.8468017578125,-57.20637512207031,-2.55930233001709,-3.217576265335083,1.2034709453582764,-11.019203186035156,0.8172112703323364,-14.673897743225098,27.279373168945312,1.6529579162597656,7.181447982788086,-0.5486544370651245,-4.819378852844238,-0.6443275213241577,3.922708511352539,-5.993815898895264,170.62380981445312,-72.6307373046875,-0.29825472831726074,-23.763126373291016,-2.2095727920532227,-16.924625396728516,22.51447296142578,-12.759563446044922,7.515964984893799,-0.6827080249786377,7.578487873077393,-9.501175880432129,4.872082710266113,1.3250738382339478,-3.0620033740997314,14.853212356567383,242.9859619140625,-15.769655227661133,11.037225723266602,-8.359074592590332,-43.4515495300293,0.4839513301849365,-11.912629127502441,-25.651948928833008,-3.557417392730713,-6.394073009490967,1.786950707435608,-13.32226848602295,-10.835437774658203,-7.299388408660889,0.10143820196390152,1.168179988861084,265.88201904296875,3.3049144744873047,-22.544265747070312,-25.87686538696289,3.099656105041504,-0.8208299875259399,-1.4684116840362549,-1.5852992534637451,3.285086154937744,8.225716590881348,-8.302268028259277,-8.709027290344238,-2.2752017974853516,3.1320383548736572,11.157283782958984,-10.305827140808105,265.7017517089844,20.9333438873291,-9.766164779663086,-8.733634948730469,2.8037874698638916,0.09000957012176514,2.584338665008545,-0.13100004196166992,4.811762809753418,-0.11017027497291565,0.3364204466342926,0.04282551631331444,-0.23598721623420715,-0.16943594813346863,0.6564110517501831,0.06792697310447693
1.0,92.0942611694336,39.35329818725586,-36.18647384643555,-26.28619956970215,-0.5981217622756958,-4.459925651550293,0.901530385017395,3.049708843231201,-11.612369537353516,-4.489892959594727,-2.5343384742736816,5.188075065612793,4.898128032684326,-0.47861090302467346,-5.186137676239014,0.7790414094924927,213.45980834960938,-0.5666550397872925,-5.7767839431762695,53.006595611572266,11.254380226135254,-17.528104782104492,-7.135347843170166,-3.106444835662842,-5.043339252471924,-5.855645179748535,-8.326448440551758,11.960824012756348,23.463743209838867,-12.780959129333496,-8.599686622619629,-9.874826431274414,259.3373107910156,-2.9401204586029053,-39.86934280395508,-1.2880489826202393,-38.85892868041992,-1.085892677307129,29.020153045654297,-2.484879732131958,0.5253969430923462,2.625026226043701,2.4238085746765137,11.09661865234375,4.789149284362793,1.63233482837677,-4.8926591873168945,1.7895920276641846,264.89459228515625,-20.42569351196289,-14.856759071350098,-10.056422233581543,0.09789979457855225,13.645452499389648,5.006195068359375,0.5563288927078247,0.8473472595214844,-4.573394775390625,0.906717836856842,5.719926357269287,1.472549557685852,-1.1105068922042847,2.265031337738037,2.3729310035705566,263.1661071777344,1.041421890258789,-6.457469463348389,-2.387934684753418,0.5486374497413635,1.051445484161377,1.8684298992156982,0.34284237027168274,1.7899534702301025,0.08681000769138336,0.31381869316101074,0.00012323260307312012,-0.08533972501754761,0.19275899231433868,0.28986015915870667,0.4891967475414276
2.0,110.10400390625,-2.1683461666107178,-29.277759552001953,-22.403074264526367,-0.8977819681167603,-12.85221004486084,2.204331636428833,-14.19738483428955,-23.62040138244629,-2.357099771499634,-4.34981632232666,2.795764684677124,-4.55251407623291,-1.1928666830062866,8.176700592041016,-10.64965534210205,199.99478149414062,-19.89365577697754,-2.871077537536621,35.1985969543457,8.577309608459473,-38.7974967956543,5.020020484924316,-7.112544536590576,6.948036193847656,-3.6978607177734375,-10.729537963867188,19.528886795043945,9.039825439453125,-2.858180522918701,-11.099893569946289,6.714627742767334,253.14971923828125,2.028081178665161,-30.39999008178711,-2.8665146827697754,-41.96935272216797,-0.07779991626739502,24.125232696533203,-10.972312927246094,-3.108414649963379,0.6883492469787598,5.655966281890869,12.787500381469727,1.2474591732025146,-2.9145679473876953,-4.593889236450195,2.5166304111480713,263.22247314453125,-14.15434741973877,-22.9822998046875,-10.85596752166748,1.1390225887298584,15.534276008605957,6.505018711090088,0.2874709963798523,0.4948412775993347,-3.1466360092163086,3.452202081680298,7.484050273895264,2.100870370864868,-1.6330138444900513,3.379211902618408,2.246948719024658,261.03021240234375,9.585624694824219,-6.919084548950195,-4.848344802856445,1.2093281745910645,0.7077865600585938,2.06994366645813,0.1674996316432953,2.958623170852661,-0.020256292074918747,0.28255823254585266,0.049056679010391235,-0.1208767294883728,-0.014679539948701859,0.35297662019729614,0.46990102529525757
3.0,83.51712036132812,77.19091033935547,7.975239276885986,-2.534832000732422,-3.8933653831481934,25.110057830810547,-11.637178421020508,2.144815444946289,20.83867645263672,-0.5950348973274231,-8.272698402404785,3.464134693145752,-1.6803908348083496,-3.261958122253418,4.421477794647217,-0.30971723794937134,193.46168518066406,49.555179595947266,-12.775341987609863,25.219524383544922,3.7083072662353516,39.823081970214844,-29.91767692565918,4.8737263679504395,-9.0095796585083,1.6090266704559326,30.48735237121582,-21.768756866455078,-6.74292516708374,-5.762641429901123,-0.9157016277313232,-0.2863575220108032,253.6786651611328,4.3943376541137695,-48.124813079833984,6.11475133895874,-10.17184066772461,-4.251643180847168,9.381867408752441,20.81755828857422,5.007525444030762,4.0354413986206055,-10.244662284851074,-14.923711776733398,13.050524711608887,8.257631301879883,3.3475489616394043,1.4469033479690552,260.5264587402344,-27.322715759277344,-2.1303603649139404,-7.82962703704834,-0.9199092388153076,11.853423118591309,2.0968449115753174,1.1947319507598877,2.1262855529785156,-5.98798942565918,-2.488767385482788,3.249903917312622,0.9197165369987488,-0.8300827145576477,0.4267171621322632,2.3964834213256836,258.7631530761719,-10.805032730102539,-4.888011455535889,1.172681212425232,-1.9717400074005127,1.6769545078277588,1.8656084537506104,0.4895256757736206,0.10579049587249756,0.31894999742507935,0.5345636010169983,0.036704178899526596,-0.07056222856044769,0.3459487557411194,0.07675710320472717,0.6093782186508179
4.0,90.24008178710938,58.28700637817383,-26.241287231445312,-18.69069480895996,0.9840561151504517,9.36465072631836,-1.485971450805664,9.466490745544434,5.977728843688965,-4.992403984069824,-0.06584727764129639,2.8645451068878174,1.5099629163742065,1.039689064025879,-7.326871871948242,0.6510536670684814,207.49893188476562,23.365520477294922,-7.6065473556518555,48.19800567626953,8.77393913269043,12.717838287353516,-26.598299026489258,3.0380635261535645,-9.191380500793457,-0.6188693642616272,11.835055351257324,-16.2617244720459,1.9884068965911865,-11.419577598571777,-0.45197534561157227,-15.254243850708008,257.6044921875,-1.4024380445480347,-44.48333740234375,2.4304139614105225,-29.502166748046875,-2.5941078662872314,23.676054000854492,8.493095397949219,3.189175605773926,-0.31659528613090515,-3.4762587547302246,2.141319513320923,8.092284202575684,7.442907810211182,0.7148813605308533,-1.4304074048995972,262.5232849121094,-23.297664642333984,-9.332860946655273,-9.281063079833984,-0.05028080940246582,12.523728370666504,4.084239959716797,0.7608744502067566,1.102744460105896,-5.163005828857422,-0.6499859094619751,4.546291351318359,1.1216957569122314,-0.7882182002067566,1.5313795804977417,2.4541196823120117,260.96978759765625,-3.8795948028564453,-5.733007431030273,-0.7803566455841064,-0.1138308048248291,1.1257736682891846,1.881771206855774,0.5478225946426392,1.0583146810531616,0.18609166145324707,0.3343461751937866,-0.04604567587375641,-0.06135052442550659,0.2783472537994385,0.19912226498126984,0.5557239651679993
5.0,93.33655548095703,73.7470932006836,-10.030558586120605,-5.88778018951416,0.515464186668396,20.834575653076172,-3.9989054203033447,3.922973871231079,13.820651054382324,-3.2497997283935547,2.2946765422821045,1.3340821266174316,0.08188346028327942,0.5885484218597412,-6.811842918395996,-1.2155570983886719,202.2547607421875,34.267208099365234,-3.2764735221862793,39.55036544799805,5.970051288604736,27.225868225097656,-26.488378524780273,9.782607078552246,-15.08790397644043,-3.1266355514526367,20.92974090576172,-24.695348739624023,-4.963452339172363,-13.064456939697266,0.09131518006324768,-8.916108131408691,253.48684692382812,4.755701541900635,-47.00936508178711,4.440879821777344,-15.163849830627441,-3.755216360092163,13.91674518585205,18.13396644592285,6.332391262054443,3.3107762336730957,-10.893552780151367,-11.29259967803955,11.586127281188965,10.807093620300293,2.6830899715423584,0.034603968262672424,258.861328125,-24.9090576171875,-4.8415045738220215,-8.112915992736816,-0.6522012948989868,11.558863639831543,3.3696389198303223,0.9910405278205872,1.3402677774429321,-5.295461654663086,-1.7773332595825195,3.6884942054748535,0.8517113327980042,-0.5210888385772705,0.8078577518463135,2.3975155353546143,257.43609619140625,-7.8642897605896,-4.7397613525390625,0.4434531033039093,-0.6196354627609253,1.3876571655273438,1.8150194883346558,0.6958387494087219,0.5012707710266113,0.215633824467659,0.3031977415084839,-0.045989990234375,-0.020916014909744263,0.3190409243106842,0.10544200241565704,0.6177964210510254
6.0,36.398738861083984,57.93806838989258,33.22063064575195,31.994842529296875,-0.6075119972229004,38.81496810913086,-3.656778573989868,-13.667837142944336,-0.41328147053718567,1.4576010704040527,2.420746326446533,-2.6997668743133545,3.397810935974121,0.15040570497512817,-4.5210700035095215,2.3672749996185303,152.53253173828125,105.00216674804688,-0.449762761592865,-33.44124984741211,-2.7320985794067383,21.626096725463867,-7.031797409057617,3.852670669555664,-7.302418231964111,-2.054898977279663,-2.5119214057922363,7.761381149291992,21.751012802124023,-7.276195526123047,2.311184883117676,5.107451438903809,251.39422607421875,29.300514221191406,-46.99265670776367,4.875490188598633,34.24723434448242,-2.9549431800842285,-26.910444259643555,8.972495079040527,0.6406975388526917,3.498973846435547,-13.89271068572998,-10.627096176147461,3.3851265907287598,4.832464218139648,-14.406253814697266,0.6236134767532349,276.68798828125,-39.79832458496094,7.019793510437012,-0.4913285970687866,-3.588139057159424,6.215719699859619,0.2983100116252899,1.623380422592163,-0.570053219795227,-0.8950144052505493,2.2453773021698,0.3752347528934479,-0.4713748097419739,0.17640292644500732,-9.014403343200684,-4.073451995849609,273.333251953125,-24.43243980407715,-5.2830281257629395,5.466238498687744,-0.8365622758865356,2.1361100673675537,1.7538508176803589,1.4162064790725708,-1.831465721130371,0.543707013130188,0.3231382668018341,-0.20574772357940674,0.06911812722682953,0.8958638310432434,0.026502832770347595,0.18753677606582642
7.0,16.030548095703125,34.1027717590332,70.04155731201172,-11.551728248596191,10.794938087463379,-25.014049530029297,14.448302268981934,3.8467323780059814,5.940322399139404,1.7543447017669678,2.470674991607666,-0.4318197965621948,-6.2300896644592285,4.086534023284912,-11.102972984313965,-7.756476402282715,110.52100372314453,79.75137329101562,-69.206787109375,-17.804338455200195,-7.7404069900512695,-3.5886499881744385,15.537080764770508,5.418373107910156,31.629446029663086,-20.21997833251953,-17.044906616210938,-7.21492338180542,-21.01249885559082,3.461942672729492,-4.225669860839844,-2.596832752227783,222.35391235351562,49.59471893310547,2.910118818283081,-44.795982360839844,40.97598648071289,62.17655563354492,-8.119270324707031,-28.198259353637695,3.876657009124756,-23.33429718017578,-3.3436100482940674,22.188081741333008,3.653851270675659,12.742738723754883,-8.386917114257812,-0.6896563768386841,285.70428466796875,-26.87125587463379,-9.92541790008545,31.308279037475586,22.43024444580078,-6.875553607940674,-18.444534301757812,17.99871826171875,-18.856304168701172,21.908178329467773,20.980073928833008,-3.930769205093384,16.40192222595215,8.720341682434082,-6.991286754608154,-6.3419694900512695,289.0800476074219,-29.072736740112305,-13.586882591247559,5.455954551696777,-19.64042854309082,4.321153163909912,2.6254022121429443,-2.543520927429199,-3.03412127494812,1.770538091659546,4.074609279632568,1.064382553100586,-0.6177474856376648,0.9509839415550232,-0.31506988406181335,-0.4813210368156433
8.0,14.308544158935547,30.761327743530273,29.350107192993164,29.01349639892578,-0.9286624193191528,22.409400939941406,-0.36011558771133423,-28.11449432373047,8.115412712097168,3.118008613586426,2.5999441146850586,0.7772817015647888,16.893692016601562,0.8320081233978271,-3.1144118309020996,-1.9094529151916504,116.671142578125,112.80244445800781,0.11857098340988159,-2.7148444652557373,-12.826244354248047,16.6478214263916,35.1123161315918,-9.996748924255371,7.822703838348389,1.1855603456497192,10.591436386108398,-10.345881462097168,27.7380428314209,-14.412111282348633,3.88950777053833,-11.206080436706543,195.269287109375,90.44054412841797,20.821962356567383,3.5156102180480957,16.0262393951416,-1.1279910802841187,27.757537841796875,-6.15733003616333,-3.688271999359131,-4.170049667358398,-19.672555923461914,-19.011926651000977,-0.4824935793876648,-9.38835620880127,-17.586750030517578,-9.066115379333496,281.00213623046875,-17.9348201751709,-4.330292701721191,43.32901382446289,-4.483677864074707,-20.03653907775879,-8.057491302490234,-1.6029236316680908,-2.3024473190307617,21.678037643432617,8.983607292175293,4.300288677215576,-0.27414509654045105,-5.470188140869141,4.852949619293213,-4.567581653594971,289.8632507324219,-38.24147415161133,-9.389562606811523,13.15115737915039,-0.5639602541923523,3.1301956176757812,3.0488815307617188,3.244211196899414,-4.817354202270508,1.0484405755996704,0.40869787335395813,-0.7383872270584106,0.26827096939086914,1.8111311197280884,-0.21527209877967834,-0.0033225121442228556
9.0,3.644618272781372,9.215754508972168,11.639010429382324,11.469395637512207,-0.5680527687072754,3.5895369052886963,0.17667227983474731,-20.258310317993164,-0.11456616222858429,0.02130231261253357,-0.4122117757797241,3.895939350128174,18.63747215270996,3.1954591274261475,1.7814948558807373,-1.1678342819213867,89.78437805175781,114.68346405029297,2.224795341491699,31.25737762451172,-12.245535850524902,23.03566551208496,47.63124084472656,-9.172585487365723,5.97432279586792,3.030268907546997,6.863759994506836,-0.4202621877193451,18.162166595458984,-17.291662216186523,4.078793525695801,1.3026145696640015,188.69741821289062,106.10372161865234,38.270286560058594,-2.014904499053955,8.104049682617188,0.7353390455245972,41.51799774169922,1.9750964641571045,-1.8232580423355103,-1.954062581062317,-12.671111106872559,-22.74962043762207,-14.63917064666748,-15.512356758117676,-5.956019878387451,-9.829383850097656,281.92352294921875,24.552989959716797,-21.98251724243164,67.56526947021484,0.01684093475341797,-17.14928436279297,-3.396191120147705,-1.5673493146896362,4.087777137756348,7.262814998626709,-24.487098693847656,21.18537139892578,8.11119270324707,0.8946813344955444,2.4102413654327393,-6.45108699798584,310.5301513671875,-46.08253479003906,3.06630539894104,6.833202362060547,-2.9308290481567383,-5.8843913078308105,-8.086759567260742,-5.660887718200684,3.2903707027435303,-4.3151535987854,-2.8423104286193848,1.4936342239379883,-0.5218018293380737,-14.27942943572998,0.8474029302597046,-9.710217475891113
